user_id,item_id,rating,timestamp
75,62,1,2024-07-20 04:00:00
277,120,4,2024-07-20 05:00:00
428,115,5,2024-07-20 06:00:00
133,13,3,2024-07-20 07:00:00
343,69,2,2024-07-20 08:00:00
425,169,4,2024-07-20 09:00:00
59,77,2,2024-07-20 10:00:00
345,1,4,2024-07-20 11:00:00
489,89,4,2024-07-20 12:00:00
182,47,3,2024-07-20 13:00:00
458,4,4,2024-07-20 14:00:00
406,191,3,2024-07-20 15:00:00
339,180,1,2024-07-20 16:00:00
321,10,2,2024-07-20 17:00:00
64,28,3,2024-07-20 18:00:00
327,121,2,2024-07-20 19:00:00
260,126,5,2024-07-20 20:00:00
193,134,1,2024-07-20 21:00:00
143,155,5,2024-07-20 22:00:00
104,140,5,2024-07-20 23:00:00
460,62,4,2024-07-21 00:00:00
406,180,4,2024-07-21 01:00:00
214,176,5,2024-07-21 02:00:00
242,67,4,2024-07-21 03:00:00
431,174,2,2024-07-21 04:00:00
209,74,4,2024-07-21 05:00:00
93,95,5,2024-07-21 06:00:00
430,143,4,2024-07-21 07:00:00
142,199,4,2024-07-21 08:00:00
434,36,3,2024-07-21 09:00:00
404,142,3,2024-07-21 10:00:00
434,112,5,2024-07-21 11:00:00
112,131,2,2024-07-21 12:00:00
417,113,1,2024-07-21 13:00:00
375,110,1,2024-07-21 14:00:00
59,114,5,2024-07-21 15:00:00
43,67,2,2024-07-21 16:00:00
207,126,2,2024-07-21 17:00:00
268,86,2,2024-07-21 18:00:00
296,19,3,2024-07-21 19:00:00
118,182,5,2024-07-21 20:00:00
20,69,1,2024-07-21 21:00:00
222,10,2,2024-07-21 22:00:00
166,161,5,2024-07-21 23:00:00
131,141,1,2024-07-22 00:00:00
156,128,3,2024-07-22 01:00:00
184,99,4,2024-07-22 02:00:00
90,179,1,2024-07-22 03:00:00
94,32,1,2024-07-22 04:00:00
13,112,1,2024-07-22 05:00:00
461,24,4,2024-07-22 06:00:00
322,35,2,2024-07-22 07:00:00
293,83,4,2024-07-22 08:00:00
433,70,1,2024-07-22 09:00:00
230,168,3,2024-07-22 10:00:00
322,182,1,2024-07-22 11:00:00
292,109,3,2024-07-22 12:00:00
438,172,5,2024-07-22 13:00:00
26,190,3,2024-07-22 14:00:00
75,99,1,2024-07-22 15:00:00
456,196,4,2024-07-22 16:00:00
364,33,1,2024-07-22 17:00:00
424,56,1,2024-07-22 18:00:00
299,164,5,2024-07-22 19:00:00
150,182,2,2024-07-22 20:00:00
148,147,1,2024-07-22 21:00:00
8,171,5,2024-07-22 22:00:00
29,12,4,2024-07-22 23:00:00
296,11,5,2024-07-23 00:00:00
474,70,5,2024-07-23 01:00:00
414,140,3,2024-07-23 02:00:00
209,41,2,2024-07-23 03:00:00
128,153,2,2024-07-23 04:00:00
340,106,4,2024-07-23 05:00:00
116,3,5,2024-07-23 06:00:00
439,3,4,2024-07-23 07:00:00
144,84,4,2024-07-23 08:00:00
430,156,2,2024-07-23 09:00:00
318,151,2,2024-07-23 10:00:00
235,176,2,2024-07-23 11:00:00
7,195,1,2024-07-23 12:00:00
464,170,5,2024-07-23 13:00:00
45,107,4,2024-07-23 14:00:00
443,168,5,2024-07-23 15:00:00
239,134,4,2024-07-23 16:00:00
440,20,4,2024-07-23 17:00:00
432,139,4,2024-07-23 18:00:00
155,96,4,2024-07-23 19:00:00
181,124,3,2024-07-23 20:00:00
215,155,3,2024-07-23 21:00:00
88,21,1,2024-07-23 22:00:00
256,114,2,2024-07-23 23:00:00
73,13,4,2024-07-24 00:00:00
419,86,5,2024-07-24 01:00:00
179,35,3,2024-07-24 02:00:00
212,47,2,2024-07-24 03:00:00
293,156,1,2024-07-24 04:00:00
234,149,2,2024-07-24 05:00:00
465,146,4,2024-07-24 06:00:00
239,159,2,2024-07-24 07:00:00
223,188,4,2024-07-24 08:00:00
119,125,3,2024-07-24 09:00:00
313,110,3,2024-07-24 10:00:00
264,37,4,2024-07-24 11:00:00
207,21,5,2024-07-24 12:00:00
95,14,3,2024-07-24 13:00:00
373,91,5,2024-07-24 14:00:00
222,60,4,2024-07-24 15:00:00
366,124,4,2024-07-24 16:00:00
276,23,3,2024-07-24 17:00:00
380,111,5,2024-07-24 18:00:00
231,124,4,2024-07-24 19:00:00
309,157,3,2024-07-24 20:00:00
119,175,4,2024-07-24 21:00:00
268,30,2,2024-07-24 22:00:00
433,115,2,2024-07-24 23:00:00
273,90,3,2024-07-25 00:00:00
64,38,4,2024-07-25 01:00:00
298,83,3,2024-07-25 02:00:00
350,27,1,2024-07-25 03:00:00
413,104,3,2024-07-25 04:00:00
403,116,3,2024-07-25 05:00:00
494,15,2,2024-07-25 06:00:00
11,187,2,2024-07-25 07:00:00
98,3,4,2024-07-25 08:00:00
434,10,3,2024-07-25 09:00:00
71,120,3,2024-07-25 10:00:00
364,145,4,2024-07-25 11:00:00
58,128,5,2024-07-25 12:00:00
290,11,4,2024-07-25 13:00:00
251,176,2,2024-07-25 14:00:00
276,133,2,2024-07-25 15:00:00
50,69,3,2024-07-25 16:00:00
358,64,2,2024-07-25 17:00:00
216,14,4,2024-07-25 18:00:00
394,50,3,2024-07-25 19:00:00
416,154,4,2024-07-25 20:00:00
52,72,4,2024-07-25 21:00:00
271,69,3,2024-07-25 22:00:00
485,135,5,2024-07-25 23:00:00
84,127,2,2024-07-26 00:00:00
387,16,1,2024-07-26 01:00:00
293,183,1,2024-07-26 02:00:00
126,78,1,2024-07-26 03:00:00
296,101,2,2024-07-26 04:00:00
72,56,5,2024-07-26 05:00:00
296,105,4,2024-07-26 06:00:00
236,132,3,2024-07-26 07:00:00
56,48,5,2024-07-26 08:00:00
407,17,1,2024-07-26 09:00:00
360,111,2,2024-07-26 10:00:00
395,164,2,2024-07-26 11:00:00
110,70,3,2024-07-26 12:00:00
192,80,4,2024-07-26 13:00:00
392,93,5,2024-07-26 14:00:00
93,38,5,2024-07-26 15:00:00
350,101,5,2024-07-26 16:00:00
56,62,4,2024-07-26 17:00:00
60,121,4,2024-07-26 18:00:00
138,48,4,2024-07-26 19:00:00
39,10,3,2024-07-26 20:00:00
28,36,2,2024-07-26 21:00:00
49,157,1,2024-07-26 22:00:00
420,4,4,2024-07-26 23:00:00
125,44,2,2024-07-27 00:00:00
13,56,4,2024-07-27 01:00:00
480,42,1,2024-07-27 02:00:00
36,114,4,2024-07-27 03:00:00
101,141,2,2024-07-27 04:00:00
282,174,3,2024-07-27 05:00:00
86,161,1,2024-07-27 06:00:00
4,21,2,2024-07-27 07:00:00
223,79,5,2024-07-27 08:00:00
338,185,5,2024-07-27 09:00:00
448,69,5,2024-07-27 10:00:00
166,70,3,2024-07-27 11:00:00
383,67,4,2024-07-27 12:00:00
344,48,4,2024-07-27 13:00:00
383,161,4,2024-07-27 14:00:00
376,36,3,2024-07-27 15:00:00
471,161,5,2024-07-27 16:00:00
278,159,4,2024-07-27 17:00:00
130,149,3,2024-07-27 18:00:00
31,27,3,2024-07-27 19:00:00
375,72,2,2024-07-27 20:00:00
11,101,4,2024-07-27 21:00:00
476,190,5,2024-07-27 22:00:00
302,96,1,2024-07-27 23:00:00
96,128,3,2024-07-28 00:00:00
190,26,2,2024-07-28 01:00:00
453,66,1,2024-07-28 02:00:00
192,140,3,2024-07-28 03:00:00
486,22,2,2024-07-28 04:00:00
266,17,4,2024-07-28 05:00:00
424,7,2,2024-07-28 06:00:00
128,107,3,2024-07-28 07:00:00
238,68,4,2024-07-28 08:00:00
408,128,5,2024-07-28 09:00:00
355,37,2,2024-07-28 10:00:00
428,38,1,2024-07-28 11:00:00
112,96,4,2024-07-28 12:00:00
316,139,4,2024-07-28 13:00:00
446,1,5,2024-07-28 14:00:00
343,153,2,2024-07-28 15:00:00
145,42,1,2024-07-28 16:00:00
65,180,5,2024-07-28 17:00:00
247,152,2,2024-07-28 18:00:00
223,181,1,2024-07-28 19:00:00
479,184,1,2024-07-28 20:00:00
490,63,3,2024-07-28 21:00:00
313,81,1,2024-07-28 22:00:00
439,8,2,2024-07-28 23:00:00
106,187,5,2024-07-29 00:00:00
181,173,5,2024-07-29 01:00:00
184,27,3,2024-07-29 02:00:00
226,52,2,2024-07-29 03:00:00
265,146,1,2024-07-29 04:00:00
278,91,3,2024-07-29 05:00:00
397,86,4,2024-07-29 06:00:00
89,16,2,2024-07-29 07:00:00
176,66,3,2024-07-29 08:00:00
18,5,5,2024-07-29 09:00:00
371,82,3,2024-07-29 10:00:00
460,131,4,2024-07-29 11:00:00
424,118,2,2024-07-29 12:00:00
401,81,3,2024-07-29 13:00:00
399,70,1,2024-07-29 14:00:00
106,115,2,2024-07-29 15:00:00
271,7,3,2024-07-29 16:00:00
463,50,3,2024-07-29 17:00:00
319,142,2,2024-07-29 18:00:00
167,166,5,2024-07-29 19:00:00
13,111,1,2024-07-29 20:00:00
337,47,2,2024-07-29 21:00:00
32,112,1,2024-07-29 22:00:00
393,161,1,2024-07-29 23:00:00
40,43,2,2024-07-30 00:00:00
148,91,3,2024-07-30 01:00:00
218,29,5,2024-07-30 02:00:00
219,128,1,2024-07-30 03:00:00
469,185,1,2024-07-30 04:00:00
82,133,3,2024-07-30 05:00:00
333,96,2,2024-07-30 06:00:00
208,188,5,2024-07-30 07:00:00
201,117,1,2024-07-30 08:00:00
447,70,1,2024-07-30 09:00:00
332,130,2,2024-07-30 10:00:00
428,70,3,2024-07-30 11:00:00
38,110,4,2024-07-30 12:00:00
211,171,3,2024-07-30 13:00:00
444,132,1,2024-07-30 14:00:00
327,56,1,2024-07-30 15:00:00
249,187,5,2024-07-30 16:00:00
227,89,3,2024-07-30 17:00:00
48,137,4,2024-07-30 18:00:00
18,131,5,2024-07-30 19:00:00
400,176,4,2024-07-30 20:00:00
439,171,5,2024-07-30 21:00:00
295,100,3,2024-07-30 22:00:00
196,129,1,2024-07-30 23:00:00
187,57,4,2024-07-31 00:00:00
345,181,3,2024-07-31 01:00:00
224,144,4,2024-07-31 02:00:00
318,51,3,2024-07-31 03:00:00
488,112,5,2024-07-31 04:00:00
397,104,3,2024-07-31 05:00:00
365,127,5,2024-07-31 06:00:00
337,55,1,2024-07-31 07:00:00
497,1,5,2024-07-31 08:00:00
229,90,2,2024-07-31 09:00:00
390,156,1,2024-07-31 10:00:00
467,53,3,2024-07-31 11:00:00
77,186,3,2024-07-31 12:00:00
188,73,2,2024-07-31 13:00:00
346,188,3,2024-07-31 14:00:00
270,187,1,2024-07-31 15:00:00
95,108,1,2024-07-31 16:00:00
310,150,5,2024-07-31 17:00:00
132,8,4,2024-07-31 18:00:00
39,177,3,2024-07-31 19:00:00
72,42,2,2024-07-31 20:00:00
281,155,1,2024-07-31 21:00:00
333,167,1,2024-07-31 22:00:00
160,25,1,2024-07-31 23:00:00
187,38,4,2024-08-01 00:00:00
486,85,4,2024-08-01 01:00:00
191,152,3,2024-08-01 02:00:00
422,24,2,2024-08-01 03:00:00
120,60,4,2024-08-01 04:00:00
220,178,5,2024-08-01 05:00:00
53,111,4,2024-08-01 06:00:00
222,66,1,2024-08-01 07:00:00
451,142,2,2024-08-01 08:00:00
412,53,3,2024-08-01 09:00:00
131,160,4,2024-08-01 10:00:00
237,106,1,2024-08-01 11:00:00
246,96,5,2024-08-01 12:00:00
226,176,5,2024-08-01 13:00:00
208,39,3,2024-08-01 14:00:00
406,168,3,2024-08-01 15:00:00
96,42,4,2024-08-01 16:00:00
422,111,3,2024-08-01 17:00:00
200,104,1,2024-08-01 18:00:00
247,77,1,2024-08-01 19:00:00
72,8,1,2024-08-01 20:00:00
318,26,4,2024-08-01 21:00:00
185,140,4,2024-08-01 22:00:00
6,43,3,2024-08-01 23:00:00
206,179,4,2024-08-02 00:00:00
32,110,1,2024-08-02 01:00:00
99,100,2,2024-08-02 02:00:00
394,63,1,2024-08-02 03:00:00
387,49,2,2024-08-02 04:00:00
256,115,3,2024-08-02 05:00:00
187,155,5,2024-08-02 06:00:00
76,137,4,2024-08-02 07:00:00
177,167,4,2024-08-02 08:00:00
315,65,1,2024-08-02 09:00:00
287,199,1,2024-08-02 10:00:00
349,71,2,2024-08-02 11:00:00
255,7,4,2024-08-02 12:00:00
325,200,3,2024-08-02 13:00:00
190,80,1,2024-08-02 14:00:00
308,67,4,2024-08-02 15:00:00
345,138,5,2024-08-02 16:00:00
127,199,2,2024-08-02 17:00:00
425,181,1,2024-08-02 18:00:00
287,101,1,2024-08-02 19:00:00
254,95,3,2024-08-02 20:00:00
213,87,1,2024-08-02 21:00:00
250,185,4,2024-08-02 22:00:00
84,91,4,2024-08-02 23:00:00
487,103,4,2024-08-03 00:00:00
383,126,5,2024-08-03 01:00:00
406,155,5,2024-08-03 02:00:00
388,182,1,2024-08-03 03:00:00
13,113,5,2024-08-03 04:00:00
45,4,5,2024-08-03 05:00:00
127,88,3,2024-08-03 06:00:00
426,151,5,2024-08-03 07:00:00
114,176,2,2024-08-03 08:00:00
433,170,2,2024-08-03 09:00:00
276,3,2,2024-08-03 10:00:00
500,91,1,2024-08-03 11:00:00
205,3,4,2024-08-03 12:00:00
337,156,3,2024-08-03 13:00:00
438,191,1,2024-08-03 14:00:00
420,81,4,2024-08-03 15:00:00
481,159,3,2024-08-03 16:00:00
385,138,3,2024-08-03 17:00:00
399,177,3,2024-08-03 18:00:00
461,94,2,2024-08-03 19:00:00
273,126,2,2024-08-03 20:00:00
408,113,2,2024-08-03 21:00:00
58,149,3,2024-08-03 22:00:00
328,100,3,2024-08-03 23:00:00
498,53,2,2024-08-04 00:00:00
219,87,3,2024-08-04 01:00:00
109,89,2,2024-08-04 02:00:00
279,54,2,2024-08-04 03:00:00
174,185,2,2024-08-04 04:00:00
328,20,4,2024-08-04 05:00:00
264,113,3,2024-08-04 06:00:00
315,49,1,2024-08-04 07:00:00
474,135,2,2024-08-04 08:00:00
111,29,1,2024-08-04 09:00:00
187,48,4,2024-08-04 10:00:00
269,13,3,2024-08-04 11:00:00
423,3,2,2024-08-04 12:00:00
229,2,2,2024-08-04 13:00:00
497,16,2,2024-08-04 14:00:00
156,94,1,2024-08-04 15:00:00
473,102,4,2024-08-04 16:00:00
189,134,3,2024-08-04 17:00:00
272,45,4,2024-08-04 18:00:00
375,71,2,2024-08-04 19:00:00
2,133,4,2024-08-04 20:00:00
246,56,1,2024-08-04 21:00:00
210,199,5,2024-08-04 22:00:00
401,127,5,2024-08-04 23:00:00
286,32,3,2024-08-05 00:00:00
359,49,3,2024-08-05 01:00:00
13,13,4,2024-08-05 02:00:00
96,158,3,2024-08-05 03:00:00
498,25,1,2024-08-05 04:00:00
221,60,2,2024-08-05 05:00:00
238,59,2,2024-08-05 06:00:00
94,156,4,2024-08-05 07:00:00
338,58,2,2024-08-05 08:00:00
269,20,4,2024-08-05 09:00:00
171,162,3,2024-08-05 10:00:00
469,133,3,2024-08-05 11:00:00
94,188,1,2024-08-05 12:00:00
149,171,2,2024-08-05 13:00:00
112,57,1,2024-08-05 14:00:00
55,185,5,2024-08-05 15:00:00
337,54,1,2024-08-05 16:00:00
424,112,4,2024-08-05 17:00:00
467,173,4,2024-08-05 18:00:00
116,86,1,2024-08-05 19:00:00
143,37,3,2024-08-05 20:00:00
201,84,5,2024-08-05 21:00:00
180,48,1,2024-08-05 22:00:00
202,118,3,2024-08-05 23:00:00
364,182,1,2024-08-06 00:00:00
479,48,2,2024-08-06 01:00:00
53,112,4,2024-08-06 02:00:00
471,110,2,2024-08-06 03:00:00
384,6,2,2024-08-06 04:00:00
180,162,5,2024-08-06 05:00:00
414,191,3,2024-08-06 06:00:00
417,78,4,2024-08-06 07:00:00
313,176,2,2024-08-06 08:00:00
308,23,4,2024-08-06 09:00:00
137,126,3,2024-08-06 10:00:00
182,84,1,2024-08-06 11:00:00
367,13,2,2024-08-06 12:00:00
1,47,3,2024-08-06 13:00:00
44,44,4,2024-08-06 14:00:00
227,105,3,2024-08-06 15:00:00
331,160,1,2024-08-06 16:00:00
98,154,3,2024-08-06 17:00:00
208,181,4,2024-08-06 18:00:00
265,14,2,2024-08-06 19:00:00
288,180,2,2024-08-06 20:00:00
271,121,5,2024-08-06 21:00:00
140,36,4,2024-08-06 22:00:00
481,8,5,2024-08-06 23:00:00
237,168,5,2024-08-07 00:00:00
462,150,1,2024-08-07 01:00:00
441,16,4,2024-08-07 02:00:00
392,91,2,2024-08-07 03:00:00
72,120,4,2024-08-07 04:00:00
155,188,1,2024-08-07 05:00:00
190,60,4,2024-08-07 06:00:00
268,10,4,2024-08-07 07:00:00
321,153,5,2024-08-07 08:00:00
107,31,4,2024-08-07 09:00:00
232,21,5,2024-08-07 10:00:00
42,81,5,2024-08-07 11:00:00
190,33,3,2024-08-07 12:00:00
371,31,1,2024-08-07 13:00:00
139,149,5,2024-08-07 14:00:00
103,36,4,2024-08-07 15:00:00
171,193,5,2024-08-07 16:00:00
351,132,5,2024-08-07 17:00:00
273,68,5,2024-08-07 18:00:00
481,90,2,2024-08-07 19:00:00
416,132,2,2024-08-07 20:00:00
221,9,2,2024-08-07 21:00:00
213,30,2,2024-08-07 22:00:00
341,115,3,2024-08-07 23:00:00
424,45,5,2024-08-08 00:00:00
407,4,3,2024-08-08 01:00:00
56,69,4,2024-08-08 02:00:00
390,23,1,2024-08-08 03:00:00
342,16,3,2024-08-08 04:00:00
434,22,2,2024-08-08 05:00:00
102,72,2,2024-08-08 06:00:00
421,48,4,2024-08-08 07:00:00
493,190,5,2024-08-08 08:00:00
192,188,1,2024-08-08 09:00:00
499,107,3,2024-08-08 10:00:00
310,133,5,2024-08-08 11:00:00
200,7,5,2024-08-08 12:00:00
233,51,3,2024-08-08 13:00:00
433,65,3,2024-08-08 14:00:00
227,9,3,2024-08-08 15:00:00
371,82,3,2024-08-08 16:00:00
139,45,2,2024-08-08 17:00:00
344,122,5,2024-08-08 18:00:00
305,175,5,2024-08-08 19:00:00
149,195,2,2024-08-08 20:00:00
115,152,5,2024-08-08 21:00:00
450,10,3,2024-08-08 22:00:00
63,73,1,2024-08-08 23:00:00
104,48,5,2024-08-09 00:00:00
339,163,1,2024-08-09 01:00:00
359,182,1,2024-08-09 02:00:00
156,87,2,2024-08-09 03:00:00
273,111,4,2024-08-09 04:00:00
6,199,5,2024-08-09 05:00:00
147,16,2,2024-08-09 06:00:00
184,53,2,2024-08-09 07:00:00
486,40,1,2024-08-09 08:00:00
28,100,5,2024-08-09 09:00:00
450,20,2,2024-08-09 10:00:00
38,69,3,2024-08-09 11:00:00
119,45,2,2024-08-09 12:00:00
293,6,3,2024-08-09 13:00:00
371,197,4,2024-08-09 14:00:00
244,177,3,2024-08-09 15:00:00
68,39,3,2024-08-09 16:00:00
214,102,1,2024-08-09 17:00:00
218,130,2,2024-08-09 18:00:00
177,107,4,2024-08-09 19:00:00
299,39,2,2024-08-09 20:00:00
164,118,3,2024-08-09 21:00:00
58,149,3,2024-08-09 22:00:00
269,168,2,2024-08-09 23:00:00
308,82,4,2024-08-10 00:00:00
58,54,4,2024-08-10 01:00:00
288,110,1,2024-08-10 02:00:00
465,12,3,2024-08-10 03:00:00
105,165,3,2024-08-10 04:00:00
228,110,1,2024-08-10 05:00:00
247,38,2,2024-08-10 06:00:00
188,143,3,2024-08-10 07:00:00
494,7,2,2024-08-10 08:00:00
83,78,4,2024-08-10 09:00:00
186,178,5,2024-08-10 10:00:00
252,65,1,2024-08-10 11:00:00
355,102,3,2024-08-10 12:00:00
238,195,1,2024-08-10 13:00:00
360,101,4,2024-08-10 14:00:00
184,44,4,2024-08-10 15:00:00
284,31,4,2024-08-10 16:00:00
385,171,4,2024-08-10 17:00:00
426,77,5,2024-08-10 18:00:00
210,48,2,2024-08-10 19:00:00
304,82,2,2024-08-10 20:00:00
296,127,5,2024-08-10 21:00:00
97,189,2,2024-08-10 22:00:00
447,84,4,2024-08-10 23:00:00
460,10,2,2024-08-11 00:00:00
456,29,1,2024-08-11 01:00:00
472,48,2,2024-08-11 02:00:00
208,190,1,2024-08-11 03:00:00
370,116,3,2024-08-11 04:00:00
388,13,1,2024-08-11 05:00:00
422,172,1,2024-08-11 06:00:00
492,47,4,2024-08-11 07:00:00
411,103,4,2024-08-11 08:00:00
137,192,4,2024-08-11 09:00:00
367,91,1,2024-08-11 10:00:00
400,53,5,2024-08-11 11:00:00
184,92,4,2024-08-11 12:00:00
76,77,4,2024-08-11 13:00:00
287,44,1,2024-08-11 14:00:00
472,156,3,2024-08-11 15:00:00
375,2,3,2024-08-11 16:00:00
142,101,2,2024-08-11 17:00:00
237,57,3,2024-08-11 18:00:00
25,57,4,2024-08-11 19:00:00
290,34,5,2024-08-11 20:00:00
67,58,2,2024-08-11 21:00:00
250,180,5,2024-08-11 22:00:00
408,157,5,2024-08-11 23:00:00
118,35,4,2024-08-12 00:00:00
490,75,1,2024-08-12 01:00:00
73,176,1,2024-08-12 02:00:00
282,33,1,2024-08-12 03:00:00
404,115,3,2024-08-12 04:00:00
448,75,1,2024-08-12 05:00:00
360,73,4,2024-08-12 06:00:00
10,78,3,2024-08-12 07:00:00
211,9,1,2024-08-12 08:00:00
323,48,5,2024-08-12 09:00:00
152,67,4,2024-08-12 10:00:00
5,164,4,2024-08-12 11:00:00
195,199,2,2024-08-12 12:00:00
442,119,4,2024-08-12 13:00:00
283,172,5,2024-08-12 14:00:00
464,188,4,2024-08-12 15:00:00
113,191,2,2024-08-12 16:00:00
271,133,4,2024-08-12 17:00:00
163,119,4,2024-08-12 18:00:00
460,86,2,2024-08-12 19:00:00
105,106,4,2024-08-12 20:00:00
181,76,3,2024-08-12 21:00:00
44,40,4,2024-08-12 22:00:00
282,19,1,2024-08-12 23:00:00
175,47,1,2024-08-13 00:00:00
162,65,3,2024-08-13 01:00:00
471,195,4,2024-08-13 02:00:00
351,146,5,2024-08-13 03:00:00
434,178,4,2024-08-13 04:00:00
340,30,1,2024-08-13 05:00:00
140,126,2,2024-08-13 06:00:00
471,66,3,2024-08-13 07:00:00
132,5,2,2024-08-13 08:00:00
87,93,5,2024-08-13 09:00:00
176,97,4,2024-08-13 10:00:00
183,170,5,2024-08-13 11:00:00
368,94,2,2024-08-13 12:00:00
129,106,4,2024-08-13 13:00:00
246,133,5,2024-08-13 14:00:00
89,178,1,2024-08-13 15:00:00
66,85,1,2024-08-13 16:00:00
158,58,3,2024-08-13 17:00:00
387,79,1,2024-08-13 18:00:00
378,8,1,2024-08-13 19:00:00
149,159,2,2024-08-13 20:00:00
473,12,1,2024-08-13 21:00:00
340,149,1,2024-08-13 22:00:00
433,94,2,2024-08-13 23:00:00
116,190,1,2024-08-14 00:00:00
214,91,1,2024-08-14 01:00:00
469,33,3,2024-08-14 02:00:00
446,154,1,2024-08-14 03:00:00
481,100,1,2024-08-14 04:00:00
372,168,3,2024-08-14 05:00:00
294,193,2,2024-08-14 06:00:00
253,187,1,2024-08-14 07:00:00
143,15,5,2024-08-14 08:00:00
250,114,2,2024-08-14 09:00:00
366,129,2,2024-08-14 10:00:00
436,11,1,2024-08-14 11:00:00
463,55,3,2024-08-14 12:00:00
302,2,2,2024-08-14 13:00:00
25,65,3,2024-08-14 14:00:00
277,172,5,2024-08-14 15:00:00
472,16,3,2024-08-14 16:00:00
377,150,4,2024-08-14 17:00:00
378,106,3,2024-08-14 18:00:00
389,146,2,2024-08-14 19:00:00
70,175,3,2024-08-14 20:00:00
113,30,3,2024-08-14 21:00:00
363,10,4,2024-08-14 22:00:00
112,186,4,2024-08-14 23:00:00
364,62,1,2024-08-15 00:00:00
303,85,2,2024-08-15 01:00:00
471,134,1,2024-08-15 02:00:00
452,67,4,2024-08-15 03:00:00
91,41,3,2024-08-15 04:00:00
18,171,4,2024-08-15 05:00:00
149,18,5,2024-08-15 06:00:00
476,58,3,2024-08-15 07:00:00
227,60,1,2024-08-15 08:00:00
214,88,3,2024-08-15 09:00:00
360,27,5,2024-08-15 10:00:00
151,68,4,2024-08-15 11:00:00
192,22,2,2024-08-15 12:00:00
451,152,2,2024-08-15 13:00:00
40,40,2,2024-08-15 14:00:00
242,109,4,2024-08-15 15:00:00
138,74,2,2024-08-15 16:00:00
345,66,5,2024-08-15 17:00:00
180,168,4,2024-08-15 18:00:00
497,6,2,2024-08-15 19:00:00
200,112,1,2024-08-15 20:00:00
203,18,4,2024-08-15 21:00:00
61,81,4,2024-08-15 22:00:00
192,102,3,2024-08-15 23:00:00
5,110,2,2024-08-16 00:00:00
378,30,1,2024-08-16 01:00:00
237,122,5,2024-08-16 02:00:00
181,149,4,2024-08-16 03:00:00
311,62,5,2024-08-16 04:00:00
37,138,5,2024-08-16 05:00:00
56,120,5,2024-08-16 06:00:00
443,107,3,2024-08-16 07:00:00
237,141,5,2024-08-16 08:00:00
358,76,2,2024-08-16 09:00:00
349,9,2,2024-08-16 10:00:00
197,196,1,2024-08-16 11:00:00
73,39,1,2024-08-16 12:00:00
59,24,5,2024-08-16 13:00:00
240,125,5,2024-08-16 14:00:00
2,118,3,2024-08-16 15:00:00
449,34,5,2024-08-16 16:00:00
360,61,5,2024-08-16 17:00:00
188,169,5,2024-08-16 18:00:00
307,133,4,2024-08-16 19:00:00
30,79,4,2024-08-16 20:00:00
267,50,3,2024-08-16 21:00:00
476,132,3,2024-08-16 22:00:00
108,51,2,2024-08-16 23:00:00
332,52,3,2024-08-17 00:00:00
423,122,2,2024-08-17 01:00:00
90,167,5,2024-08-17 02:00:00
205,8,3,2024-08-17 03:00:00
379,113,3,2024-08-17 04:00:00
456,45,3,2024-08-17 05:00:00
447,88,2,2024-08-17 06:00:00
448,28,2,2024-08-17 07:00:00
445,119,1,2024-08-17 08:00:00
381,107,2,2024-08-17 09:00:00
438,27,2,2024-08-17 10:00:00
220,193,4,2024-08-17 11:00:00
378,162,3,2024-08-17 12:00:00
94,81,2,2024-08-17 13:00:00
457,101,3,2024-08-17 14:00:00
103,62,3,2024-08-17 15:00:00
223,62,4,2024-08-17 16:00:00
186,166,3,2024-08-17 17:00:00
469,26,2,2024-08-17 18:00:00
184,121,3,2024-08-17 19:00:00
495,24,1,2024-08-17 20:00:00
162,39,1,2024-08-17 21:00:00
247,124,4,2024-08-17 22:00:00
31,21,2,2024-08-17 23:00:00
52,94,4,2024-08-18 00:00:00
345,175,1,2024-08-18 01:00:00
76,115,2,2024-08-18 02:00:00
385,176,3,2024-08-18 03:00:00
439,121,2,2024-08-18 04:00:00
278,13,5,2024-08-18 05:00:00
40,131,2,2024-08-18 06:00:00
101,160,3,2024-08-18 07:00:00
111,163,5,2024-08-18 08:00:00
385,19,4,2024-08-18 09:00:00
321,142,2,2024-08-18 10:00:00
249,176,4,2024-08-18 11:00:00
191,81,2,2024-08-18 12:00:00
490,123,1,2024-08-18 13:00:00
182,68,1,2024-08-18 14:00:00
426,173,3,2024-08-18 15:00:00
405,19,1,2024-08-18 16:00:00
335,64,5,2024-08-18 17:00:00
209,101,5,2024-08-18 18:00:00
22,66,2,2024-08-18 19:00:00
166,66,4,2024-08-18 20:00:00
99,75,5,2024-08-18 21:00:00
493,45,2,2024-08-18 22:00:00
208,87,4,2024-08-18 23:00:00
8,67,1,2024-08-19 00:00:00
190,197,2,2024-08-19 01:00:00
175,3,4,2024-08-19 02:00:00
273,166,3,2024-08-19 03:00:00
17,170,3,2024-08-19 04:00:00
90,168,5,2024-08-19 05:00:00
141,178,4,2024-08-19 06:00:00
145,163,3,2024-08-19 07:00:00
166,24,5,2024-08-19 08:00:00
337,88,2,2024-08-19 09:00:00
496,17,2,2024-08-19 10:00:00
78,40,4,2024-08-19 11:00:00
429,194,4,2024-08-19 12:00:00
262,172,4,2024-08-19 13:00:00
163,151,4,2024-08-19 14:00:00
366,6,3,2024-08-19 15:00:00
14,194,3,2024-08-19 16:00:00
239,149,5,2024-08-19 17:00:00
72,119,3,2024-08-19 18:00:00
445,120,2,2024-08-19 19:00:00
